cliente_id,idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,churn
CLI_000186,47,,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,13,12,0,2,60,73,TV,Filmes,,,"1,5",0
CLI_000187,44,Feminino,Centro-Oeste,Mensal,Débito,Básico,24.9,7,41,0,1,0,51,TV,Séries,"3,0",,,1
CLI_000188,37,Não Informar,Nordeste,Mensal,Pix,Básico,24.9,0,0,1,0,46,27,TV,Esportes,,,"1,5",0
CLI_000189,26,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,33,13,0,0,89,119,TV,Esportes,,"4,0","1,0",0
CLI_000190,18,Masculino,Nordeste,Mensal,Cartão de Crédito,Premium,49.9,5,56,0,2,0,20,TV,Séries,"2,0",,"2,5",1
CLI_000191,32,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,51,0,2,0,20,TV,Séries,"2,0",,"1,0",1
CLI_000192,49,Masculino,Sudeste,Mensal,Débito,Básico,24.9,5,11,0,0,33,174,TV,Séries,"5,0","5,0","1,0",0
CLI_000193,40,,Nordeste,Mensal,Boleto,Básico,24.9,29,7,0,0,12,40,Mobile,Esportes,,"2,0","5,0",1
CLI_000194,21,,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,33,18,0,1,13,40,Desktop,Documentários,"2,0","2,5",,1
CLI_000195,40,Não Informar,Sudeste,Anual,Crédito Recorrente,Básico,22.0,25,43,0,2,0,29,Tablet,Esportes,"2,0",,,1
CLI_000196,43,Masculino,Norte,Mensal,Cartão de Crédito,Básico,24.9,9,16,0,1,72,37,Tablet,Esportes,"4,0","5,0","3,5",0
CLI_000197,26,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,12,0,2,14,23,mobile,Filmes,"2,0","2,5","2,0",1
CLI_000198,39,Masculino,Nordeste,Mensal,Débito Automático,Básico,24.9,7,11,0,2,109,57,tv,Infantil,"4,0",,"4,5",0
CLI_000199,38,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,39,12,1,3,81,53,Desktop,Filmes,"3,5","3,5",,0
CLI_000200,23,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,6,70,0,2,0,12,mobile,Filmes,"2,0",,"5,0",1
CLI_000201,42,Masculino,Sudeste,Mensal,Boleto,Básico,24.9,1,8,0,1,73,61,Tablet,Esportes,,"3,5",,0
CLI_000202,45,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,15,7,0,2,0,61,mobile,Novelas,,"3,5","1,5",0
CLI_000203,52,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,11,58,0,1,0,31,tv,Séries,"2,0",,,1
CLI_000204,51,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,5,23,0,0,16,90,tv,Esportes,"4,0",,"3,5",0
CLI_000205,20,,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,0,1,1,1,36,81,Tablet,Esportes,,"4,0","3,5",0
CLI_000206,25,Feminino,Sul,Anual,Crédito Recorrente,Padrão,32.0,16,42,0,0,0,19,mobile,Documentários,,,"2,5",1
CLI_000207,44,Não Informar,Nordeste,Mensal,Débito,Básico,24.9,22,3,0,2,0,28,Desktop,Filmes,,,"1,5",1
CLI_000208,44,Feminino,Sudeste,Mensal,Pix,Básico,24.9,5,35,0,1,0,8,mobile,Séries,,,"1,0",1
CLI_000209,44,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,23,16,0,3,49,65,TV,Filmes,,,,0
CLI_000210,85,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,2,8,0,1,90,129,Tablet,Séries,,,"5,0",0
CLI_000211,45,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,4,39,0,2,0,15,Desktop,Séries,"1,0",,"1,5",1
CLI_000212,52,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,46,11,0,0,78,72,Tablet,Séries,"4,0","4,5","5,0",0
CLI_000213,50,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,23,51,0,0,0,89,TV,Documentários,,,"2,0",0
CLI_000214,46,Masculino,Nordeste,Anual,Crédito Recorrente,Básico,22.0,0,1,0,1,61,65,tv,Séries,,"5,0","4,0",0
CLI_000215,33,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,48,16,0,2,83,73,Tablet,Documentários,,"3,5","4,0",0
CLI_000216,47,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,7,18,0,0,24,94,TV,Filmes,"4,0",,"1,5",0
CLI_000217,27,Masculino,Norte,Anual,Crédito Recorrente,Padrão,32.0,2,20,0,3,30,118,Mobile,Esportes,"1,0","5,0","3,5",0
CLI_000218,34,Feminino,Norte,Mensal,Crédito Recorrente,Padrão,38.0,4,43,0,1,0,111,Desktop,Novelas,"4,0",,,0
CLI_000219,31,,Sudeste,Anual,Crédito Recorrente,Premium,38.0,9,3,0,4,51,65,Mobile,Infantil,"4,0","3,5","4,5",0
CLI_000220,39,Masculino,Nordeste,Mensal,Boleto,Padrão,38.0,1,24,0,0,6,5,Tablet,Séries,,"2,5",,1
CLI_000221,68,Masculino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,10,40,0,3,0,34,Mobile,Séries,"2,0",,"2,0",1
CLI_000222,18,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,32,22,0,3,9,52,TV,Séries,"3,5",,"1,0",0
CLI_000223,46,Feminino,Sudeste,Mensal,Débito Automático,Padrão,38.0,17,27,0,0,11,121,Desktop,Filmes,"5,0","4,0","4,5",0
CLI_000224,18,Feminino,Sul,Mensal,Cartão de Crédito,Básico,24.9,28,13,0,1,36,89,TV,Séries,"4,0","3,0","4,5",0
CLI_000225,31,Masculino,Sul,Mensal,Crédito Recorrente,Premium,49.9,4,9,0,2,40,92,tv,Séries,"5,0","5,0","1,0",0
CLI_000226,52,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,10,9,0,0,23,135,Desktop,Séries,,"4,0","2,5",0
CLI_000227,38,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,1,14,0,1,33,103,Desktop,Séries,,"4,5",,0
CLI_000228,23,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,15,13,0,2,98,5,mobile,Filmes,,"3,0",,0
CLI_000229,28,,Sul,Mensal,Débito Automático,Básico,24.9,3,47,0,2,0,21,TV,Esportes,"2,0",,,1
CLI_000230,46,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,2,26,0,0,8,169,mobile,Esportes,,"4,0",,0
CLI_000231,28,Masculino,Norte,Mensal,Crédito Recorrente,Básico,24.9,3,19,0,4,22,5,Mobile,Séries,"2,0","2,0","2,5",1
CLI_000232,40,Feminino,Sul,Mensal,Cartão de Crédito,Premium,49.9,15,15,0,1,93,162,Desktop,Documentários,"4,0","3,0",,0
CLI_000233,38,Não Informar,Sul,Mensal,Crédito Recorrente,Padrão,38.0,7,22,0,0,7,102,mobile,Séries,"1,5","3,5",,0
CLI_000234,29,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,7,11,0,1,10,77,mobile,Filmes,"4,0","4,0","3,0",0
CLI_000235,65,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,2,31,0,1,0,44,TV,Séries,,,,0
CLI_000236,46,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,1,13,0,0,73,68,Desktop,Séries,,,"3,5",0
CLI_000237,18,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,7,35,0,1,0,87,TV,Filmes,,,"3,5",0
CLI_000238,40,Masculino,Nordeste,Mensal,Boleto,Básico,24.9,7,4,0,1,71,130,Tablet,Novelas,"4,0",,"3,5",0
CLI_000239,29,Masculino,Nordeste,Mensal,Débito,Básico,24.9,3,16,0,0,107,121,TV,Documentários,"3,5",,"4,5",0
CLI_000240,49,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,24,5,0,4,48,52,Mobile,Séries,"4,0",,"3,5",0
CLI_000241,27,Masculino,Nordeste,Mensal,Débito,Padrão,38.0,17,63,0,1,0,16,mobile,Séries,"3,0",,,1
CLI_000242,36,Feminino,Sudeste,Mensal,Débito,Básico,24.9,4,18,0,0,35,59,tv,Documentários,,,"3,0",0
CLI_000243,44,,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,10,11,0,0,45,108,Mobile,Séries,"4,0",,,0
CLI_000244,49,Masculino,Nordeste,Anual,Crédito Recorrente,Básico,22.0,16,42,0,2,0,100,Desktop,Esportes,"4,0",,,0
CLI_000245,22,,Sudeste,Mensal,Pix,Básico,24.9,9,82,0,1,0,23,mobile,Novelas,,,"3,0",1
CLI_000246,33,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,1,28,0,0,15,80,Tablet,Esportes,,,"3,0",0
CLI_000247,31,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,8,23,0,1,10,97,Mobile,Séries,"4,0","5,0",,0
CLI_000248,29,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,25,0,0,10,104,Mobile,Esportes,"2,5",,"2,0",0
CLI_000249,60,Não Informar,Nordeste,Mensal,Boleto,Básico,24.9,2,18,0,4,20,5,mobile,Documentários,"1,0","1,5",,1
CLI_000250,43,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,3,75,0,0,0,52,tv,Filmes,,,"2,5",1
CLI_000251,21,Não Informar,Sul,Anual,Crédito Recorrente,Padrão,32.0,23,9,0,2,29,9,Mobile,Novelas,,,,0
CLI_000252,49,Não Informar,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,7,17,0,0,96,54,Mobile,Documentários,,,"1,5",0
CLI_000253,65,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,23,51,0,2,0,25,TV,Filmes,"2,5",,"2,0",1
CLI_000254,51,Feminino,Centro-Oeste,Mensal,Débito,Básico,24.9,1,16,0,1,5,31,tv,Filmes,,"2,0","4,5",1
CLI_000255,18,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,11,9,0,2,81,236,TV,Infantil,,"3,0","3,0",0
CLI_000256,31,Não Informar,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,12,26,1,0,16,82,Desktop,Séries,,"3,0","3,0",0
CLI_000257,54,Masculino,Nordeste,Mensal,Pix,Básico,24.9,30,8,0,0,13,26,tv,Esportes,,"1,5","4,0",1
CLI_000258,28,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,9,36,0,2,0,89,Mobile,Séries,,,"2,5",0
CLI_000259,43,,Sudeste,Anual,Crédito Recorrente,Premium,38.0,13,61,0,1,0,38,TV,Filmes,"2,0",,"2,5",1
CLI_000260,48,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,37,33,0,2,0,30,Desktop,Documentários,,,"5,0",0
CLI_000261,25,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,0,0,0,0,24,70,Tablet,Esportes,,"5,0","1,5",0
CLI_000262,37,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,11,25,0,1,12,19,mobile,Filmes,"4,0","5,0","4,0",0
CLI_000263,18,Feminino,Sul,Mensal,Débito,Premium,49.9,1,30,0,1,4,5,mobile,Séries,,"2,5","2,5",1
CLI_000264,24,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,20,11,0,2,57,100,Mobile,Esportes,"4,0","5,0","3,0",0
CLI_000265,34,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,6,28,0,0,10,90,Desktop,Séries,"4,5",,"2,5",0
CLI_000266,21,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,9,28,0,0,15,141,Mobile,Documentários,"2,0","4,5","1,0",0
CLI_000267,59,Feminino,Sudeste,Mensal,Débito,Básico,24.9,8,83,0,3,0,29,mobile,Filmes,"3,0",,"1,5",1
CLI_000268,19,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,0,0,0,3,26,162,Desktop,Filmes,,,,0
CLI_000269,32,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,5,0,3,42,166,Desktop,Séries,,"4,5","4,5",0
CLI_000270,39,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,1,25,0,1,8,61,tv,Documentários,,"3,5","3,0",0
CLI_000271,56,Masculino,Nordeste,Mensal,Pix,Padrão,38.0,14,27,0,2,9,36,tv,Filmes,"1,5",,,0
CLI_000272,19,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,15,38,0,3,0,103,Mobile,Novelas,"5,0",,,0
CLI_000273,53,Feminino,Sudeste,Mensal,Débito Automático,Padrão,38.0,21,23,0,0,12,40,Tablet,Esportes,"4,0","4,0","4,0",0
CLI_000274,38,Não Informar,Centro-Oeste,Mensal,Débito Automático,Padrão,38.0,5,34,0,1,0,130,mobile,Documentários,"4,0",,,0
CLI_000275,25,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,10,33,1,0,0,69,Mobile,Filmes,"4,0",,"2,5",0
CLI_000276,44,Feminino,Sul,Mensal,Pix,Premium,49.9,13,31,0,1,0,35,Mobile,Filmes,"2,0",,,1
CLI_000277,40,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,7,6,0,2,60,82,mobile,Filmes,"1,0","3,0",,0
CLI_000278,30,Masculino,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,22,15,0,1,42,133,mobile,Infantil,"4,0","4,5","2,0",0
CLI_000279,38,,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,9,40,0,2,0,114,Tablet,Séries,"3,5",,,0
CLI_000280,32,Feminino,Sul,Mensal,Débito,Premium,49.9,6,36,0,2,0,90,tv,Séries,,,,0
CLI_000281,39,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,5,57,0,1,0,19,Tablet,Séries,"2,5",,"4,5",1
CLI_000282,46,Masculino,Sudeste,Mensal,Boleto,Básico,24.9,19,26,0,1,4,19,TV,Documentários,"2,0",,,1
CLI_000283,58,,Centro-Oeste,Mensal,Débito Automático,Padrão,38.0,1,29,0,3,10,84,TV,Filmes,,"5,0","4,0",0
CLI_000284,21,Feminino,Norte,Mensal,Pix,Básico,24.9,5,56,0,2,0,25,tv,Séries,,,"2,5",1
CLI_000285,65,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,24,23,0,0,14,68,mobile,Filmes,"4,5","3,5","4,5",0
CLI_000286,18,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,11,48,0,2,0,35,Mobile,Séries,,,,1
CLI_000287,36,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,16,4,0,0,44,75,Mobile,Infantil,,"3,5","4,5",0
CLI_000288,45,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,37,41,0,3,0,37,TV,Séries,"1,5",,"4,5",1
CLI_000289,41,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,0,0,0,1,31,101,Tablet,Esportes,,"4,5","2,0",0
CLI_000290,29,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,9,20,0,1,1,5,mobile,Filmes,,"2,5","1,0",1
CLI_000291,35,Feminino,Sudeste,Mensal,Pix,Básico,24.9,0,1,0,1,68,97,mobile,Séries,,"3,0","1,5",0
CLI_000292,31,Feminino,Sudeste,Mensal,Pix,Padrão,38.0,10,22,0,2,4,45,Tablet,Filmes,"2,0","1,0","2,0",1
CLI_000293,30,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,0,101,61,Mobile,Séries,,"3,5","2,5",0
CLI_000294,49,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,21,0,2,11,77,Desktop,Filmes,"4,0",,,0
CLI_000295,42,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,17,0,1,5,98,Mobile,Séries,,"3,5","3,5",0
CLI_000296,28,Não Informar,Sudeste,Mensal,Pix,Padrão,38.0,2,57,0,2,0,12,tv,Infantil,"2,0",,,1
CLI_000297,49,Masculino,Sudeste,Mensal,Débito,Básico,24.9,3,30,0,1,4,33,TV,Esportes,"2,0","2,0","2,0",1
CLI_000298,41,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,34,32,0,1,0,64,tv,Esportes,,,"5,0",0
CLI_000299,48,Masculino,Sudeste,Mensal,Débito,Premium,49.9,18,24,0,1,16,110,TV,Filmes,,"3,5","1,5",0
CLI_000300,46,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,27,47,0,1,0,104,Mobile,Esportes,"4,5",,,0
CLI_000301,27,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,22,35,0,2,0,107,Desktop,Novelas,,,"4,0",0
CLI_000302,30,,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,2,12,0,1,61,61,TV,Documentários,"5,0","3,5","5,0",0
CLI_000303,47,Masculino,Sudeste,Mensal,Pix,Premium,49.9,2,14,0,1,39,99,Mobile,Séries,,"3,0","4,5",0
CLI_000304,45,Masculino,Nordeste,Mensal,Pix,Básico,24.9,6,26,0,2,6,97,Desktop,Séries,"4,0",,"4,0",0
CLI_000305,37,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,4,31,0,1,0,5,Desktop,Novelas,"2,5",,"1,0",1
CLI_000306,39,Feminino,Sul,Mensal,Débito Automático,Básico,24.9,0,1,0,3,63,69,Desktop,Séries,,"4,5","2,5",0
CLI_000307,54,Feminino,Nordeste,Mensal,Pix,Básico,24.9,15,29,0,1,10,59,Mobile,Esportes,"4,0",,"1,5",0
CLI_000308,30,Feminino,Norte,Anual,Crédito Recorrente,Premium,38.0,11,18,0,1,22,18,Desktop,Filmes,"3,5",,"1,5",0
CLI_000309,45,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,9,14,0,1,76,99,Desktop,Séries,,"5,0",,0
CLI_000310,35,Não Informar,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,20,14,0,1,99,19,mobile,Séries,"4,0","5,0","2,5",0
CLI_000311,35,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,22,24,0,0,6,61,tv,Filmes,,"5,0",,0
CLI_000312,52,Feminino,Sul,Anual,Crédito Recorrente,Básico,22.0,7,6,0,1,54,113,TV,Esportes,,,"1,5",0
CLI_000313,48,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,2,32,0,2,0,162,tv,Filmes,"4,0",,"2,5",0
CLI_000314,48,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,6,18,0,2,65,149,mobile,Filmes,"4,0","4,0","5,0",0
CLI_000315,54,Masculino,Nordeste,Mensal,Crédito Recorrente,Premium,49.9,2,21,0,4,4,23,Desktop,Esportes,"2,0",,"1,0",1
CLI_000316,38,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,43,25,0,1,15,121,Mobile,Séries,,"3,0","2,5",0
CLI_000317,46,,Nordeste,Anual,Crédito Recorrente,Premium,38.0,15,2,0,0,86,107,mobile,Esportes,,"3,5","4,5",0
CLI_000318,33,,Nordeste,Mensal,Crédito Recorrente,Premium,49.9,6,16,0,1,88,67,tv,Documentários,"4,0",,"1,0",0
CLI_000319,42,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,45,65,0,0,0,31,Tablet,Séries,,,"3,5",1
CLI_000320,36,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,2,26,0,1,11,97,Mobile,Filmes,"4,0","5,0","2,5",0
CLI_000321,39,Masculino,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,48,36,0,0,0,19,TV,Novelas,,,"4,0",1
CLI_000322,45,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,1,27,1,0,10,101,TV,Filmes,,"4,0","1,0",0
CLI_000323,27,Feminino,Sul,Mensal,Cartão de Crédito,Básico,24.9,4,32,0,2,0,37,Desktop,Filmes,"1,5",,"3,5",1
CLI_000324,65,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,48,38,0,1,0,59,tv,Esportes,"4,0",,"5,0",0
CLI_000325,24,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,10,30,0,1,18,80,TV,Filmes,,"3,5","1,5",0
CLI_000326,22,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,4,23,1,5,3,28,Tablet,Infantil,"3,0","2,5","3,0",1
CLI_000327,53,Feminino,Sudeste,Mensal,Débito,Básico,24.9,29,9,0,2,31,85,Mobile,Séries,"4,0","3,0","5,0",0
CLI_000328,48,Feminino,Nordeste,Mensal,Pix,Básico,24.9,26,39,1,0,0,140,Mobile,Novelas,"3,0",,"2,5",0
CLI_000329,46,Masculino,Sudeste,Mensal,Boleto,Padrão,38.0,28,29,0,1,16,92,TV,Infantil,"4,5","4,5","3,5",0
CLI_000330,46,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,2,5,0,2,51,32,Tablet,Filmes,"4,0",,"5,0",0
CLI_000331,37,Feminino,Sudeste,Mensal,Débito,Básico,24.9,8,20,0,2,7,12,mobile,Séries,,"1,5","3,5",1
CLI_000332,26,Masculino,Sul,Mensal,Débito Automático,Básico,24.9,22,37,0,3,0,37,Mobile,Esportes,,,"5,0",1
CLI_000333,38,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,6,42,0,4,0,13,TV,Séries,"2,5",,"2,0",1
CLI_000334,29,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,9,7,0,3,66,116,TV,Séries,,,"3,5",0
CLI_000335,50,Masculino,Nordeste,Mensal,Crédito Recorrente,Premium,49.9,6,56,0,1,0,5,mobile,Filmes,"2,5",,,1
CLI_000336,36,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,0,0,0,0,37,55,Tablet,Séries,,"5,0","2,5",0
CLI_000337,27,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,7,20,0,2,43,130,TV,Filmes,"4,0","4,5","2,5",0
CLI_000338,33,,Nordeste,Mensal,Débito Automático,Básico,24.9,35,25,0,0,23,87,mobile,Infantil,"4,0","5,0","3,5",0
CLI_000339,43,,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,2,19,1,3,62,5,mobile,Documentários,,"3,5","2,5",0
CLI_000340,30,Masculino,Sudeste,Mensal,Débito,Básico,24.9,9,29,0,2,9,180,TV,Filmes,"4,0","4,5","4,0",0
CLI_000341,27,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,4,20,0,1,20,45,Tablet,Séries,"1,0","1,5","3,0",1
CLI_000342,41,Feminino,Nordeste,Anual,Crédito Recorrente,Básico,22.0,19,17,0,1,75,144,Desktop,Filmes,,"3,5","5,0",0
CLI_000343,41,Masculino,Sudeste,Mensal,Débito,Básico,24.9,23,35,0,3,0,9,tv,Filmes,,,,1
CLI_000344,31,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,24,54,0,0,0,72,TV,Esportes,"4,0",,"4,5",0
CLI_000345,31,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,8,25,0,1,11,71,Desktop,Esportes,,,"4,5",0
CLI_000346,41,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,5,19,0,0,50,92,tv,Filmes,"4,0","3,5","2,5",0
CLI_000347,19,Masculino,Nordeste,Mensal,Débito Automático,Padrão,38.0,10,30,0,2,3,50,mobile,Novelas,"2,5",,"3,0",1
CLI_000348,19,Masculino,Sul,Mensal,Cartão de Crédito,Premium,49.9,23,31,0,0,0,128,Mobile,Esportes,"3,5",,"2,0",0
CLI_000349,28,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,12,17,0,2,17,58,Desktop,Filmes,"4,0",,"1,5",0
CLI_000350,35,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,0,61,130,tv,Filmes,,,"2,0",0
CLI_000351,42,Feminino,Nordeste,Anual,Crédito Recorrente,Básico,22.0,10,75,0,2,0,48,Mobile,Séries,"2,0",,"4,0",1
CLI_000352,57,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,2,47,0,1,0,40,Desktop,Séries,"2,0",,"4,5",1
CLI_000353,49,Feminino,Norte,Mensal,Débito Automático,Básico,24.9,19,8,0,3,48,85,Tablet,Séries,"4,0",,"1,0",0
CLI_000354,35,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,5,25,0,0,9,40,TV,Filmes,"4,0","5,0","1,0",0
CLI_000355,37,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,3,67,0,1,0,45,Desktop,Filmes,,,,1
CLI_000356,24,Não Informar,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,35,46,0,1,0,20,mobile,Séries,"2,0",,"1,0",1
CLI_000357,37,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,37,1,0,0,105,TV,Infantil,"4,0",,"4,0",0
CLI_000358,34,Não Informar,Sudeste,Mensal,Débito,Básico,24.9,13,19,0,1,68,58,TV,Séries,"4,0",,"2,5",0
CLI_000359,42,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,24,32,0,0,0,60,Tablet,Filmes,,,"1,0",0
CLI_000360,27,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,9,60,0,1,0,5,Desktop,Séries,,,"4,0",1
CLI_000361,44,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,8,32,0,2,0,95,Mobile,Séries,"4,0",,"1,5",0
CLI_000362,57,Feminino,Nordeste,Mensal,Cartão de Crédito,Premium,49.9,48,49,0,0,0,33,TV,Infantil,,,"2,5",1
CLI_000363,36,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,3,32,0,1,0,39,TV,Séries,"5,0",,"4,0",0
CLI_000364,43,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,9,5,0,1,10,100,tv,Infantil,"4,0",,"3,5",0
CLI_000365,46,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,6,12,0,0,83,147,Mobile,Filmes,"2,5","5,0",,0
CLI_000366,32,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,4,55,0,2,0,13,TV,Séries,"2,0",,"4,0",1
CLI_000367,40,Masculino,Sudeste,Mensal,Débito Automático,Padrão,38.0,0,1,0,3,102,60,tv,Novelas,,,,0
CLI_000368,38,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,10,34,0,3,0,40,Tablet,Séries,,,"3,0",1
CLI_000369,39,Masculino,Norte,Anual,Crédito Recorrente,Premium,38.0,16,84,0,2,0,21,Desktop,Esportes,"2,0",,"5,0",1
CLI_000370,27,Feminino,Sudeste,Mensal,Débito,Padrão,38.0,8,62,1,2,0,31,tv,Séries,,,"1,0",1
CLI_000371,38,Masculino,Sudeste,Mensal,Pix,Básico,24.9,1,17,0,2,0,9,TV,Séries,,,"3,5",1
CLI_000372,44,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,2,14,0,0,51,76,Desktop,Esportes,"3,5","3,0",,0
CLI_000373,56,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,6,65,0,1,0,83,TV,Séries,"4,0",,,0
