cliente_id,idade,genero,parceiro,dependentes,acessibilidade,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,avaliacao_conteudo,media_avaliacao_plataforma,formato_mais_assistido,contatos_suporte,metodo_pagamento,dispositivo_principal,churn
CLI_000199,34.0,Feminino,0.0,0.0,0,,Básico,19.9,91,90,2.3,4.1,Filmes,8.0,Débito,mobile,0
CLI_000200,33.0,Masculino,0.0,0.0,0,53.0,Padrão,29.9,54,176,4.3,3.5,Esportivos,1.0,Cartão de Crédito,Desktop,1
CLI_000201,50.0,Masculino,,0.0,0,41.0,Básico,19.9,23,107,0.8,3.6,Filmes,5.0,Credito,TV,1
CLI_000202,30.0,Feminino,,0.0,0,10.0,Premium,39.9,95,101,0.9,4.1,Filmes,7.0,Débito,Desktop,0
CLI_000203,25.0,Masculino,1.0,,0,21.0,Básico,19.9,66,63,3.6,1.2,Séries,3.0,Débito,tv,0
CLI_000204,30.0,Feminino,0.0,,0,59.0,Básico,19.9,13,153,2.3,2.3,Filmes,7.0,Cartão de Crédito,Mobile,0
CLI_000205,27.0,Feminino,1.0,0.0,0,,Básico,19.9,40,83,2.8,3.0,Séries,9.0,Débito,mobile,0
CLI_000206,26.0,Feminino,,,1,9.0,Padrão,29.9,87,126,4.0,3.4,Esportivos,4.0,Cartão de Crédito,tv,0
CLI_000207,52.0,Masculino,,0.0,0,25.0,Básico,19.9,20,57,0.4,2.3,Séries,4.0,Débito,Mobile,0
CLI_000208,35.0,Masculino,1.0,0.0,0,27.0,Básico,19.9,51,69,0.2,4.6,Filmes,8.0,Débito,Desktop,1
CLI_000209,56.0,Feminino,1.0,1.0,1,30.0,Padrão,29.9,89,179,,4.6,Séries,8.0,Boleto,mobile,1
CLI_000210,50.0,Masculino,,0.0,0,6.0,Básico,19.9,31,171,2.8,2.8,Séries,0.0,Débito,Mobile,1
CLI_000211,49.0,Masculino,1.0,0.0,0,16.0,Básico,19.9,72,37,4.6,4.2,Documentários,9.0,Cartão de Crédito,TV,0
CLI_000212,34.0,Masculino,1.0,1.0,1,45.0,Básico,19.9,2,143,,4.4,Filmes,1.0,Débito,mobile,1
CLI_000213,,Masculino,1.0,,0,31.0,Básico,19.9,89,16,0.5,2.4,Novelas,1.0,Débito,Mobile,1
CLI_000214,20.0,Masculino,1.0,0.0,1,7.0,Básico,19.9,38,122,0.4,4.0,Filmes,3.0,Débito,TV,1
CLI_000215,59.0,Feminino,1.0,0.0,0,28.0,Padrão,29.9,75,107,1.8,5.0,Documentários,7.0,Credito,Tablet,0
CLI_000216,35.0,Feminino,,1.0,0,59.0,Básico,19.9,25,88,2.1,4.5,Infantil,1.0,Débito,Desktop,0
CLI_000217,63.0,Masculino,1.0,1.0,0,26.0,Padrão,29.9,40,83,4.6,3.6,Filmes,4.0,Boleto,TV,1
CLI_000218,50.0,Feminino,1.0,1.0,0,56.0,Básico,19.9,59,87,0.9,3.8,Séries,0.0,Credito,Desktop,1
CLI_000219,64.0,Masculino,1.0,,0,35.0,Básico,19.9,73,174,4.6,,Filmes,4.0,PIX,Tablet,1
CLI_000220,63.0,Masculino,0.0,1.0,0,13.0,Premium,39.9,56,152,3.4,3.6,Filmes,7.0,Débito,mobile,1
CLI_000221,71.0,Feminino,,0.0,0,40.0,Básico,19.9,22,145,2.4,2.8,Séries,5.0,Débito,mobile,1
CLI_000222,52.0,Feminino,,0.0,0,37.0,Básico,19.9,64,82,2.9,4.8,Infantil,9.0,Cartão de Crédito,Desktop,0
CLI_000223,44.0,Feminino,,0.0,0,55.0,Básico,19.9,92,100,3.1,3.8,Séries,0.0,Cartão de Crédito,mobile,1
CLI_000224,33.0,Masculino,1.0,1.0,0,,Premium,39.9,57,72,0.4,4.0,Séries,1.0,Cartão de Crédito,Mobile,0
CLI_000225,51.0,Feminino,1.0,,0,11.0,Básico,19.9,74,128,3.5,2.8,Filmes,5.0,Cartão de Crédito,Desktop,0
CLI_000226,50.0,Feminino,,0.0,0,18.0,Premium,39.9,68,154,2.7,,Infantil,5.0,Cartão de Crédito,mobile,1
CLI_000227,22.0,Feminino,0.0,0.0,0,49.0,Básico,19.9,40,50,1.6,4.6,Séries,8.0,Credito,Mobile,1
CLI_000228,36.0,Feminino,1.0,0.0,0,35.0,Básico,19.9,66,177,0.5,2.3,Séries,0.0,PIX,tv,0
CLI_000229,54.0,Feminino,0.0,0.0,0,48.0,Básico,19.9,51,80,4.5,,Filmes,9.0,Boleto,Mobile,1
CLI_000230,27.0,Feminino,1.0,1.0,0,40.0,Básico,19.9,11,51,4.8,3.0,Filmes,8.0,Cartão de Crédito,Desktop,0
CLI_000231,66.0,Masculino,0.0,0.0,0,46.0,Básico,19.9,87,48,1.8,,Filmes,7.0,Boleto,Tablet,1
CLI_000232,69.0,Feminino,1.0,0.0,0,35.0,Padrão,29.9,1,85,4.5,3.6,Filmes,2.0,Cartão de Crédito,TV,0
CLI_000233,72.0,Feminino,,0.0,0,56.0,Padrão,29.9,21,172,4.5,2.4,Esportivos,4.0,Cartão de Crédito,Desktop,0
CLI_000234,51.0,Feminino,1.0,0.0,0,,Básico,19.9,93,188,1.8,3.0,Filmes,0.0,PIX,tv,0
CLI_000235,22.0,Feminino,1.0,0.0,0,35.0,Padrão,29.9,63,52,3.4,3.1,Filmes,5.0,PIX,mobile,0
CLI_000236,65.0,Masculino,1.0,1.0,0,33.0,Padrão,29.9,82,95,1.7,4.1,Filmes,5.0,Cartão de Crédito,Mobile,1
CLI_000237,66.0,Masculino,1.0,0.0,0,31.0,Básico,19.9,74,36,4.4,4.8,Filmes,5.0,Cartão de Crédito,Tablet,1
CLI_000238,20.0,Feminino,1.0,1.0,1,45.0,Básico,19.9,16,79,2.1,4.3,Filmes,7.0,Débito,TV,0
CLI_000239,24.0,Masculino,,,0,31.0,Básico,19.9,10,79,4.3,5.0,Esportivos,0.0,PIX,tv,0
CLI_000240,33.0,Feminino,1.0,1.0,0,55.0,Básico,19.9,14,83,3.7,4.6,Documentários,6.0,Débito,Tablet,1
CLI_000241,27.0,Feminino,0.0,0.0,0,,Padrão,29.9,37,56,3.3,3.3,Séries,1.0,PIX,Desktop,1
CLI_000242,54.0,Masculino,0.0,0.0,0,2.0,Básico,19.9,79,29,2.0,1.5,Novelas,5.0,Boleto,TV,1
CLI_000243,39.0,Masculino,,0.0,0,4.0,Padrão,29.9,52,90,3.0,4.4,Documentários,1.0,Cartão de Crédito,Mobile,0
CLI_000244,27.0,Masculino,1.0,0.0,0,58.0,Padrão,29.9,87,33,1.3,3.0,Séries,6.0,Boleto,Desktop,1
CLI_000245,19.0,Feminino,1.0,0.0,0,59.0,Básico,19.9,2,73,4.9,3.0,Séries,4.0,PIX,tv,0
CLI_000246,57.0,Masculino,0.0,,0,2.0,Básico,19.9,89,142,3.0,2.7,Séries,6.0,Credito,TV,1
CLI_000247,23.0,Feminino,1.0,0.0,0,34.0,Padrão,29.9,60,139,0.8,1.6,Séries,0.0,Boleto,Desktop,1
CLI_000248,61.0,Feminino,0.0,,0,13.0,Básico,19.9,63,73,,3.6,Séries,2.0,Boleto,mobile,0
CLI_000249,40.0,Masculino,0.0,1.0,0,18.0,Padrão,29.9,85,85,3.9,3.7,Infantil,5.0,Cartão de Crédito,TV,0
CLI_000250,57.0,Feminino,0.0,0.0,0,50.0,Básico,19.9,21,182,3.2,3.7,Filmes,8.0,PIX,Desktop,0
CLI_000251,49.0,Masculino,1.0,0.0,0,24.0,Padrão,29.9,78,169,2.8,4.8,Filmes,0.0,Débito,mobile,0
CLI_000252,20.0,Masculino,,1.0,0,27.0,Premium,39.9,62,84,5.0,1.1,Séries,2.0,Cartão de Crédito,Desktop,1
CLI_000253,49.0,Feminino,0.0,0.0,0,36.0,Básico,19.9,58,149,3.6,,Infantil,8.0,PIX,mobile,0
CLI_000254,72.0,Feminino,,0.0,0,7.0,Básico,19.9,69,111,1.7,,Séries,7.0,Débito,mobile,1
CLI_000255,68.0,Masculino,1.0,0.0,0,32.0,Básico,19.9,89,121,3.7,3.0,Séries,3.0,PIX,Mobile,0
CLI_000256,,Feminino,,,0,45.0,Básico,19.9,36,146,0.6,3.3,Novelas,1.0,Débito,Tablet,0
CLI_000257,32.0,Masculino,0.0,0.0,0,33.0,Padrão,29.9,17,85,1.9,3.8,Filmes,4.0,Credito,tv,0
CLI_000258,57.0,Masculino,1.0,0.0,0,27.0,Básico,19.9,49,153,4.1,4.0,Séries,9.0,Cartão de Crédito,Tablet,0
CLI_000259,35.0,Feminino,1.0,0.0,0,11.0,Básico,19.9,45,67,0.9,2.6,Filmes,2.0,Credito,tv,0
CLI_000260,54.0,Masculino,1.0,0.0,0,28.0,Padrão,29.9,91,59,1.2,3.5,Filmes,6.0,Credito,Desktop,1
CLI_000261,22.0,Não Informado,1.0,1.0,0,48.0,Básico,19.9,46,102,4.0,2.9,Filmes,8.0,Cartão de Crédito,mobile,0
CLI_000262,28.0,Feminino,0.0,0.0,0,54.0,Padrão,29.9,88,185,,3.4,Séries,2.0,Cartão de Crédito,Mobile,1
CLI_000263,,Masculino,1.0,0.0,0,52.0,Básico,19.9,84,34,4.0,2.7,Séries,4.0,PIX,tv,1
CLI_000264,28.0,Feminino,1.0,,0,8.0,Básico,19.9,34,102,2.6,3.6,Filmes,9.0,Débito,Mobile,1
CLI_000265,71.0,Masculino,,1.0,0,31.0,Básico,19.9,84,69,3.6,3.0,Novelas,8.0,PIX,tv,1
CLI_000266,49.0,Masculino,1.0,1.0,0,57.0,Básico,19.9,78,35,4.9,3.8,Documentários,1.0,Boleto,Mobile,0
CLI_000267,72.0,Feminino,1.0,1.0,0,2.0,Premium,39.9,23,129,3.8,2.1,Infantil,0.0,Boleto,mobile,0
CLI_000268,72.0,Feminino,1.0,0.0,1,49.0,Básico,19.9,53,139,4.2,2.5,Filmes,4.0,Débito,Tablet,1
CLI_000269,24.0,Masculino,1.0,0.0,0,60.0,Básico,19.9,24,68,4.5,4.3,Documentários,5.0,Débito,Mobile,0
CLI_000270,60.0,Feminino,1.0,0.0,0,49.0,Básico,19.9,18,36,1.2,4.3,Séries,3.0,Débito,Desktop,1
CLI_000271,39.0,Masculino,0.0,1.0,0,59.0,Básico,19.9,70,145,4.0,5.0,Filmes,7.0,Cartão de Crédito,Tablet,1
CLI_000272,67.0,Feminino,0.0,0.0,0,44.0,Padrão,29.9,76,58,4.6,2.8,Séries,3.0,Débito,mobile,0
CLI_000273,74.0,Masculino,,,0,53.0,Básico,19.9,51,92,1.7,0.4,Filmes,1.0,Cartão de Crédito,Desktop,1
CLI_000274,49.0,Masculino,0.0,0.0,0,28.0,Básico,19.9,33,26,4.9,2.7,Séries,9.0,Cartão de Crédito,tv,0
CLI_000275,36.0,Masculino,,0.0,0,42.0,Básico,19.9,51,78,,3.0,Séries,4.0,Credito,Tablet,0
CLI_000276,66.0,Feminino,1.0,0.0,0,47.0,Básico,19.9,86,71,3.2,4.6,Documentários,1.0,Débito,mobile,0
CLI_000277,50.0,Masculino,0.0,0.0,0,7.0,Básico,19.9,61,104,0.1,3.9,Séries,4.0,PIX,tv,0
CLI_000278,60.0,Masculino,1.0,0.0,0,14.0,Padrão,29.9,58,186,0.8,4.0,Esportivos,3.0,PIX,Tablet,0
CLI_000279,64.0,Feminino,1.0,1.0,0,27.0,Premium,39.9,93,88,3.7,1.5,Séries,9.0,Débito,Tablet,1
CLI_000280,31.0,Feminino,0.0,1.0,0,40.0,Básico,19.9,41,12,3.7,4.2,Novelas,3.0,Cartão de Crédito,tv,1
CLI_000281,33.0,Feminino,0.0,1.0,0,51.0,Básico,19.9,94,128,,4.1,Documentários,5.0,Cartão de Crédito,mobile,1
CLI_000282,69.0,Masculino,1.0,0.0,0,54.0,Padrão,29.9,81,25,4.4,3.0,Filmes,7.0,Cartão de Crédito,mobile,1
CLI_000283,48.0,Masculino,1.0,0.0,0,44.0,Básico,19.9,10,49,2.1,2.5,Infantil,3.0,PIX,Tablet,1
CLI_000284,70.0,Feminino,,0.0,0,58.0,Básico,19.9,52,186,3.9,2.8,Séries,1.0,Credito,Mobile,0
CLI_000285,32.0,Masculino,1.0,0.0,1,21.0,Básico,19.9,11,61,3.5,3.3,Filmes,4.0,Boleto,Tablet,0
CLI_000286,19.0,Feminino,1.0,1.0,0,43.0,Padrão,29.9,44,96,1.2,4.2,Séries,3.0,Credito,Mobile,0
CLI_000287,63.0,Feminino,1.0,0.0,0,,Básico,19.9,26,164,1.7,3.6,Documentários,1.0,Credito,Mobile,0
CLI_000288,63.0,Masculino,1.0,0.0,0,13.0,Básico,19.9,17,54,2.9,3.9,Infantil,6.0,Débito,Tablet,1
CLI_000289,49.0,Masculino,,0.0,0,22.0,Padrão,29.9,81,171,1.7,1.9,Novelas,0.0,PIX,mobile,0
CLI_000290,48.0,Feminino,1.0,0.0,0,34.0,Básico,19.9,56,145,,4.9,Filmes,3.0,Boleto,Desktop,0
CLI_000291,46.0,Feminino,1.0,0.0,0,16.0,Padrão,29.9,31,24,4.4,3.0,Infantil,8.0,Cartão de Crédito,mobile,1
CLI_000292,53.0,Masculino,1.0,0.0,0,22.0,Padrão,29.9,48,81,4.7,3.2,Esportivos,2.0,Cartão de Crédito,Tablet,0
CLI_000293,45.0,Feminino,,1.0,1,14.0,Básico,19.9,29,127,0.4,,Novelas,6.0,PIX,TV,1
CLI_000294,60.0,Feminino,1.0,0.0,0,21.0,Básico,19.9,45,163,1.1,3.6,Séries,1.0,Cartão de Crédito,mobile,0
CLI_000295,42.0,Feminino,1.0,0.0,0,56.0,Básico,19.9,66,100,3.2,4.6,Filmes,4.0,Cartão de Crédito,Desktop,0
CLI_000296,69.0,Masculino,1.0,0.0,0,42.0,Premium,39.9,26,111,1.2,3.2,Séries,5.0,Débito,TV,0
CLI_000297,41.0,Masculino,0.0,0.0,0,48.0,Padrão,29.9,44,99,4.7,3.4,Infantil,1.0,PIX,Tablet,1
CLI_000298,32.0,Feminino,1.0,0.0,0,,Padrão,29.9,46,86,0.7,4.3,Esportivos,1.0,Boleto,Tablet,0
CLI_000299,33.0,Masculino,,0.0,0,3.0,Premium,39.9,4,148,2.6,3.7,Esportivos,4.0,Credito,TV,0
CLI_000300,62.0,Masculino,,0.0,0,40.0,Padrão,29.9,90,116,4.4,1.3,Filmes,6.0,Cartão de Crédito,tv,1
CLI_000301,20.0,Feminino,1.0,0.0,0,40.0,Padrão,29.9,89,125,1.6,2.8,Séries,9.0,Credito,TV,1
CLI_000302,48.0,Masculino,1.0,1.0,0,34.0,Padrão,29.9,95,27,3.1,4.3,Séries,7.0,Cartão de Crédito,tv,1
CLI_000303,46.0,Masculino,1.0,1.0,0,50.0,Básico,19.9,65,93,0.6,4.2,Documentários,1.0,PIX,Desktop,1
CLI_000304,64.0,Feminino,1.0,0.0,0,25.0,Premium,39.9,50,159,0.6,3.8,Filmes,4.0,Débito,Tablet,1
CLI_000305,70.0,Feminino,1.0,0.0,0,2.0,Básico,19.9,15,72,0.2,3.0,Documentários,4.0,Débito,Desktop,1
CLI_000306,66.0,Masculino,0.0,0.0,0,,Básico,19.9,58,164,,4.0,Documentários,3.0,Débito,mobile,0
CLI_000307,25.0,Masculino,,,0,34.0,Básico,19.9,94,140,4.7,2.4,Filmes,0.0,PIX,tv,1
CLI_000308,20.0,Masculino,1.0,0.0,0,,Padrão,29.9,32,38,4.0,2.5,Filmes,0.0,Cartão de Crédito,TV,0
CLI_000309,67.0,Feminino,,0.0,0,40.0,Básico,19.9,47,134,3.3,2.6,Documentários,0.0,Cartão de Crédito,Desktop,0
CLI_000310,49.0,Outros,1.0,1.0,0,59.0,Básico,19.9,99,52,3.7,0.7,Séries,9.0,Credito,TV,0
CLI_000311,64.0,Feminino,1.0,,0,52.0,Básico,19.9,59,112,0.5,4.3,Séries,1.0,PIX,TV,0
CLI_000312,47.0,Feminino,1.0,0.0,0,10.0,Padrão,29.9,78,162,0.2,3.0,Infantil,9.0,PIX,mobile,0
CLI_000313,38.0,Masculino,,1.0,1,34.0,Básico,19.9,44,120,1.1,3.5,Séries,3.0,Débito,Tablet,0
CLI_000314,75.0,Feminino,,0.0,0,14.0,Padrão,29.9,13,132,3.0,2.8,Séries,0.0,Débito Automático,Tablet,0
CLI_000315,75.0,Feminino,0.0,1.0,0,29.0,Padrão,29.9,68,65,4.5,4.6,Séries,1.0,Boleto,Mobile,1
CLI_000316,23.0,Feminino,1.0,0.0,0,34.0,Premium,39.9,39,93,4.9,3.0,Séries,4.0,PIX,tv,0
CLI_000317,37.0,Feminino,,1.0,0,16.0,Padrão,29.9,3,149,,1.3,Séries,7.0,Débito,Tablet,0
CLI_000318,49.0,Feminino,1.0,0.0,0,8.0,Padrão,29.9,87,96,1.9,2.3,Séries,2.0,PIX,Tablet,0
CLI_000319,59.0,Masculino,1.0,0.0,1,52.0,Básico,19.9,38,182,,3.2,Filmes,4.0,Credito,Mobile,0
CLI_000320,71.0,Feminino,1.0,0.0,1,32.0,Básico,19.9,35,170,3.7,4.0,Filmes,5.0,Débito,Mobile,0
CLI_000321,31.0,Masculino,1.0,0.0,0,36.0,Básico,19.9,50,145,0.1,5.0,Séries,0.0,Boleto,Desktop,0
CLI_000322,53.0,Masculino,1.0,0.0,0,57.0,Básico,19.9,49,177,1.6,5.0,Filmes,5.0,Boleto,Mobile,1
CLI_000323,69.0,Masculino,1.0,0.0,0,22.0,Básico,19.9,70,159,0.5,4.1,Séries,3.0,Cartão de Crédito,mobile,0
CLI_000324,29.0,Feminino,1.0,1.0,0,23.0,Básico,19.9,58,116,3.8,2.1,Documentários,6.0,Credito,Desktop,1
CLI_000325,68.0,Masculino,0.0,1.0,0,35.0,Básico,19.9,72,181,4.7,3.6,Filmes,5.0,Boleto,Mobile,0
CLI_000326,66.0,Masculino,1.0,0.0,0,24.0,Premium,39.9,58,55,0.5,3.1,Séries,2.0,Credito,Desktop,1
CLI_000327,24.0,Masculino,1.0,0.0,1,32.0,Padrão,29.9,15,59,0.2,1.6,Esportivos,0.0,Boleto,Tablet,1
CLI_000328,50.0,Masculino,1.0,0.0,0,33.0,Padrão,29.9,98,96,,4.4,Filmes,4.0,Débito,mobile,1
CLI_000329,62.0,Masculino,1.0,1.0,0,60.0,Básico,19.9,19,163,4.8,3.4,Filmes,3.0,Boleto,Tablet,0
CLI_000330,20.0,Feminino,1.0,1.0,1,50.0,Básico,19.9,15,72,1.5,3.3,Séries,4.0,PIX,Mobile,0
CLI_000331,37.0,Masculino,1.0,0.0,0,59.0,Básico,19.9,30,23,,3.2,Filmes,7.0,PIX,tv,0
CLI_000332,26.0,Masculino,0.0,0.0,0,30.0,Básico,19.9,6,169,3.6,4.2,Filmes,9.0,Boleto,Tablet,0
CLI_000333,70.0,Masculino,,1.0,1,24.0,Padrão,29.9,29,68,0.4,3.1,Séries,0.0,Credito,Tablet,0
CLI_000334,40.0,Masculino,1.0,,0,38.0,Básico,19.9,5,90,4.5,2.4,Séries,5.0,Cartão de Crédito,Mobile,0
CLI_000335,75.0,Feminino,1.0,0.0,0,,Básico,19.9,58,31,3.1,4.7,Esportivos,7.0,Débito,Mobile,1
CLI_000336,24.0,Masculino,1.0,0.0,1,25.0,Básico,19.9,13,164,,2.2,Filmes,6.0,Débito,tv,1
CLI_000337,65.0,Feminino,0.0,1.0,0,51.0,Básico,19.9,56,13,0.2,3.5,Filmes,5.0,Boleto,TV,1
CLI_000338,40.0,Feminino,1.0,0.0,0,11.0,Padrão,29.9,64,179,2.3,,Infantil,0.0,Débito,Tablet,1
CLI_000339,70.0,Feminino,1.0,0.0,0,41.0,Padrão,29.9,66,140,0.9,3.1,Filmes,7.0,Boleto,TV,1
CLI_000340,30.0,Feminino,1.0,0.0,0,2.0,Básico,19.9,37,131,4.3,2.1,Filmes,8.0,Boleto,Desktop,0
CLI_000341,34.0,Masculino,1.0,0.0,0,26.0,Básico,19.9,30,27,4.0,4.4,Esportivos,5.0,Boleto,Tablet,0
CLI_000342,77.0,Feminino,1.0,0.0,0,51.0,Premium,39.9,13,98,1.2,3.4,Séries,4.0,Credito,TV,0
CLI_000343,61.0,Feminino,1.0,0.0,0,40.0,Padrão,29.9,50,174,0.0,0.6,Séries,6.0,Débito,mobile,1
CLI_000344,38.0,Masculino,1.0,,0,30.0,Básico,19.9,64,105,2.8,3.8,Séries,5.0,Cartão de Crédito,tv,0
CLI_000345,75.0,Masculino,,0.0,0,30.0,Básico,19.9,35,94,3.7,3.4,Séries,7.0,Boleto,Mobile,0
CLI_000346,59.0,Masculino,1.0,1.0,0,37.0,Básico,19.9,27,16,4.8,2.8,Filmes,2.0,Credito,Mobile,0
CLI_000347,20.0,Masculino,,0.0,0,49.0,Padrão,29.9,38,72,4.2,4.8,Séries,7.0,Débito,Mobile,0
CLI_000348,72.0,Masculino,1.0,0.0,0,31.0,Básico,19.9,22,15,1.3,2.7,Filmes,6.0,PIX,mobile,1
CLI_000349,68.0,Feminino,1.0,0.0,0,57.0,Básico,19.9,83,186,2.0,4.0,Séries,0.0,Credito,TV,0
CLI_000350,19.0,Feminino,,0.0,0,39.0,Padrão,29.9,29,32,2.1,4.9,Filmes,9.0,Débito,mobile,1
CLI_000351,37.0,Masculino,1.0,1.0,1,54.0,Padrão,29.9,44,138,2.0,4.0,Séries,7.0,PIX,mobile,0
CLI_000352,30.0,Feminino,0.0,,0,21.0,Básico,19.9,1,91,4.4,4.5,Filmes,1.0,Boleto,tv,0
CLI_000353,70.0,Masculino,1.0,0.0,0,23.0,Básico,19.9,92,32,0.7,5.0,Filmes,6.0,PIX,TV,1
CLI_000354,49.0,Feminino,1.0,0.0,0,,Padrão,29.9,13,28,3.3,3.4,Séries,5.0,Cartão de Crédito,Desktop,0
CLI_000355,38.0,Feminino,1.0,0.0,1,54.0,Básico,19.9,15,78,3.7,3.0,Infantil,4.0,Débito,Tablet,1
CLI_000356,49.0,Masculino,1.0,0.0,0,,Padrão,29.9,33,42,0.4,1.6,Filmes,6.0,PIX,mobile,0
CLI_000357,49.0,Masculino,1.0,0.0,0,15.0,Básico,19.9,5,13,3.4,3.3,Filmes,3.0,PIX,TV,0
CLI_000358,37.0,Masculino,1.0,1.0,0,31.0,Premium,39.9,17,127,2.4,3.4,Séries,0.0,Débito,tv,0
CLI_000359,33.0,Masculino,0.0,0.0,0,54.0,Básico,19.9,24,138,3.9,3.0,Séries,4.0,PIX,Tablet,0
CLI_000360,35.0,Feminino,1.0,1.0,0,25.0,Básico,19.9,4,127,,4.4,Novelas,9.0,Cartão de Crédito,TV,0
CLI_000361,68.0,Feminino,1.0,0.0,0,46.0,Básico,19.9,80,124,,3.5,Séries,3.0,PIX,TV,0
CLI_000362,45.0,Masculino,1.0,1.0,0,56.0,Premium,39.9,92,181,3.2,3.3,Documentários,2.0,PIX,tv,0
CLI_000363,35.0,Masculino,1.0,1.0,0,26.0,Básico,19.9,59,159,4.5,2.7,Séries,0.0,Débito,Tablet,0
CLI_000364,48.0,Feminino,,,0,57.0,Básico,19.9,3,91,4.8,3.1,Séries,8.0,Cartão de Crédito,TV,1
CLI_000365,51.0,Masculino,0.0,0.0,0,13.0,Padrão,29.9,74,87,,3.9,Séries,2.0,Débito,mobile,0
CLI_000366,29.0,Feminino,1.0,1.0,0,31.0,Padrão,29.9,38,20,4.4,2.2,Séries,3.0,Credito,tv,0
CLI_000367,64.0,Feminino,0.0,1.0,0,27.0,Básico,19.9,29,154,0.6,,Documentários,7.0,Credito,mobile,1
CLI_000368,45.0,Feminino,0.0,0.0,0,25.0,Básico,19.9,1,170,3.6,5.0,Séries,7.0,Credito,tv,0
CLI_000369,75.0,Masculino,1.0,0.0,0,8.0,Básico,19.9,49,92,,3.0,Novelas,5.0,Cartão de Crédito,Mobile,1
CLI_000370,35.0,Masculino,,0.0,1,57.0,Básico,19.9,35,109,0.7,2.6,Documentários,8.0,Cartão de Crédito,Tablet,0
CLI_000371,44.0,Feminino,1.0,,1,58.0,Básico,19.9,30,63,2.0,3.0,Filmes,9.0,Cartão de Crédito,Tablet,0
CLI_000372,61.0,Masculino,1.0,0.0,1,60.0,Básico,19.9,10,166,3.2,3.7,Séries,0.0,Credito,mobile,0
CLI_000373,63.0,Feminino,1.0,,0,18.0,Padrão,29.9,50,156,3.5,4.3,Séries,0.0,Cartão de Crédito,Mobile,0
CLI_000374,76.0,Feminino,1.0,0.0,0,58.0,Padrão,29.9,34,90,0.7,3.9,Séries,4.0,Cartão de Crédito,Tablet,1
CLI_000375,60.0,Feminino,1.0,0.0,0,34.0,Padrão,29.9,14,139,2.2,3.9,Filmes,1.0,Credito,Mobile,0
CLI_000376,46.0,Feminino,1.0,0.0,0,27.0,Básico,19.9,67,33,1.7,4.9,Novelas,3.0,Boleto,Mobile,1
CLI_000377,19.0,Feminino,0.0,1.0,0,2.0,Padrão,29.9,36,24,1.7,5.0,Filmes,4.0,PIX,Mobile,1
CLI_000378,41.0,Masculino,1.0,0.0,0,34.0,Padrão,29.9,48,87,4.5,3.7,Filmes,,Cartão de Crédito,tv,0
CLI_000379,72.0,Masculino,0.0,0.0,0,59.0,Premium,39.9,35,27,4.9,3.8,Esportivos,4.0,Débito,Tablet,0
CLI_000380,51.0,Masculino,1.0,1.0,0,52.0,Básico,19.9,86,161,2.3,3.5,Filmes,4.0,PIX,Mobile,0
CLI_000381,39.0,Feminino,1.0,1.0,0,56.0,Básico,19.9,15,115,0.9,5.0,Filmes,4.0,PayPal,tv,0
CLI_000382,42.0,Feminino,1.0,1.0,0,10.0,Padrão,29.9,96,186,,3.2,Filmes,3.0,Débito Automático,Tablet,1
CLI_000383,35.0,Feminino,1.0,0.0,0,27.0,Básico,19.9,18,142,4.3,1.1,Filmes,8.0,Credito,tv,1
CLI_000384,77.0,Feminino,0.0,0.0,0,19.0,Premium,39.9,76,36,4.9,3.5,Infantil,3.0,Débito,Desktop,1
CLI_000385,42.0,Masculino,1.0,0.0,0,,Padrão,29.9,60,97,2.3,4.0,Séries,0.0,Débito,Desktop,0
CLI_000386,73.0,Feminino,0.0,1.0,0,52.0,Padrão,29.9,25,169,0.5,3.8,Novelas,4.0,PIX,Desktop,0
CLI_000387,67.0,Masculino,1.0,1.0,0,51.0,Padrão,29.9,27,118,4.6,2.5,Filmes,7.0,Boleto,Mobile,0
CLI_000388,55.0,Masculino,1.0,0.0,1,25.0,Básico,19.9,0,45,3.9,1.6,Filmes,9.0,Cartão de Crédito,mobile,0
CLI_000389,49.0,Feminino,0.0,1.0,0,6.0,Básico,19.9,88,164,1.7,3.6,Séries,0.0,Débito,Desktop,0
CLI_000390,71.0,Masculino,0.0,0.0,0,53.0,Padrão,29.9,3,116,4.7,3.3,Filmes,2.0,Cartão de Crédito,TV,1
CLI_000391,75.0,Masculino,,0.0,0,8.0,Básico,19.9,50,62,4.1,2.5,Séries,9.0,PIX,TV,1
CLI_000392,69.0,Masculino,1.0,0.0,0,47.0,Padrão,29.9,53,110,,2.9,Séries,2.0,Cartão de Crédito,Tablet,1
CLI_000393,62.0,Masculino,1.0,0.0,0,17.0,Padrão,29.9,53,60,4.7,2.0,Filmes,8.0,PIX,Mobile,1
CLI_000394,52.0,Feminino,0.0,0.0,0,13.0,Básico,19.9,7,170,,3.0,Filmes,6.0,PIX,Mobile,0
CLI_000395,30.0,Feminino,1.0,0.0,0,19.0,Básico,19.9,21,58,0.7,2.6,Filmes,6.0,Cartão de Crédito,Tablet,1
CLI_000396,34.0,Feminino,0.0,0.0,0,58.0,Premium,39.9,12,163,1.0,2.8,Filmes,,Boleto,tv,0
CLI_000397,47.0,Feminino,0.0,,0,18.0,Básico,19.9,60,153,1.7,4.3,Séries,,Boleto,tv,0
